 1 1 1 5 1 24 6.3 6 -.17031 .98881 1.48615 .88501 .66906                                                                                                                                                                                                       
 1 2 1 7 0 24 4.9 5 1.41401 -1.01081 1.48615 -.12763 -.04308                                                                                                                                                                                                   
 1 3 1 4 1 24 5.3 6 -.96248 .98881 1.48615 .1617 .66906                                                                                                                                                                                                        
 1 4 1 3 1 24 4.7 5 -1.75464 .98881 1.48615 -.27229 -.04308                                                                                                                                                                                                    
 1 5 1 5 1 24 6 6 -.17031 .98881 1.48615 .66802 .66906                                                                                                                                                                                                         
 1 6 1 4 0 24 4.7 5 -.96248 -1.01081 1.48615 -.27229 -.04308                                                                                                                                                                                                   
 1 7 1 5 0 24 5.9 5 -.17031 -1.01081 1.48615 .59569 -.04308                                                                                                                                                                                                    
 1 8 1 4 0 24 4.2 5 -.96248 -1.01081 1.48615 -.63395 -.04308                                                                                                                                                                                                   
 1 9 1 5 0 24 5.2 5 -.17031 -1.01081 1.48615 .08937 -.04308                                                                                                                                                                                                    
 1 10 1 5 0 24 3.9 3 -.17031 -1.01081 1.48615 -.85095 -1.46737                                                                                                                                                                                                 
 1 11 1 5 1 24 5.7 5 -.17031 .98881 1.48615 .45102 -.04308                                                                                                                                                                                                     
 1 12 1 5 1 24 4.8 5 -.17031 .98881 1.48615 -.19996 -.04308                                                                                                                                                                                                    
 1 13 1 5 0 24 5 5 -.17031 -1.01081 1.48615 -.0553 -.04308                                                                                                                                                                                                     
 1 14 1 5 1 24 5.5 6 -.17031 .98881 1.48615 .30636 .66906                                                                                                                                                                                                      
 1 15 1 5 1 24 6 5 -.17031 .98881 1.48615 .66802 -.04308                                                                                                                                                                                                       
 1 16 1 6 1 24 5.7 5 .62185 .98881 1.48615 .45102 -.04308                                                                                                                                                                                                      
 1 17 1 4 0 24 3.2 2 -.96248 -1.01081 1.48615 -1.35727 -2.17951                                                                                                                                                                                                
 1 18 1 4 0 24 3.1 3 -.96248 -1.01081 1.48615 -1.4296 -1.46737                                                                                                                                                                                                 
 1 19 1 7 1 24 6.6 7 1.41401 .98881 1.48615 1.10201 1.3812                                                                                                                                                                                                     
 1 20 1 4 0 24 4.8 4 -.96248 -1.01081 1.48615 -.19996 -.75523                                                                                                                                                                                                  
 2 21 1 8 1 14 6.4 6 2.20617 .98881 -.04014 .95734 .66906                                                                                                                                                                                                      
 2 22 1 4 0 14 2.4 3 -.96248 -1.01081 -.04014 -1.93592 -1.46737                                                                                                                                                                                                
 2 23 1 6 0 14 3.7 4 .62185 -1.01081 -.04014 -.99561 -.75523                                                                                                                                                                                                   
 2 24 1 5 1 14 4.4 4 -.17031 .98881 -.04014 -.48929 -.75523                                                                                                                                                                                                    
 2 25 1 5 1 14 4.3 4 -.17031 .98881 -.04014 -.56162 -.75523                                                                                                                                                                                                    
 2 26 1 5 0 14 4 4 -.17031 -1.01081 -.04014 -.77861 -.75523                                                                                                                                                                                                    
 2 27 1 4 1 14 3.8 5 -.96248 .98881 -.04014 -.92328 -.04308                                                                                                                                                                                                    
 2 28 1 5 0 14 4.2 5 -.17031 -1.01081 -.04014 -.63395 -.04308                                                                                                                                                                                                  
 2 29 1 6 1 14 5.1 4 .62185 .98881 -.04014 .01703 -.75523                                                                                                                                                                                                      
 2 30 1 4 1 14 4.1 4 -.96248 .98881 -.04014 -.70628 -.75523                                                                                                                                                                                                    
 2 31 1 6 1 14 4.6 5 .62185 .98881 -.04014 -.34462 -.04308                                                                                                                                                                                                     
 2 32 1 4 0 14 4.9 3 -.96248 -1.01081 -.04014 -.12763 -1.46737                                                                                                                                                                                                 
 2 33 1 4 0 14 3.1 4 -.96248 -1.01081 -.04014 -1.4296 -.75523                                                                                                                                                                                                  
 2 34 1 3 0 14 3.2 3 -1.75464 -1.01081 -.04014 -1.35727 -1.46737                                                                                                                                                                                               
 2 35 1 6 0 14 4.4 5 .62185 -1.01081 -.04014 -.48929 -.04308                                                                                                                                                                                                   
 2 36 1 5 1 14 3.7 4 -.17031 .98881 -.04014 -.99561 -.75523                                                                                                                                                                                                    
 2 37 1 5 1 14 6.1 6 -.17031 .98881 -.04014 .74035 .66906                                                                                                                                                                                                      
 2 38 1 3 1 14 3.5 5 -1.75464 .98881 -.04014 -1.14027 -.04308                                                                                                                                                                                                  
 2 39 1 4 0 14 2.9 3 -.96248 -1.01081 -.04014 -1.57426 -1.46737                                                                                                                                                                                                
 2 40 1 5 0 14 3.3 3 -.17031 -1.01081 -.04014 -1.28493 -1.46737                                                                                                                                                                                                
 3 41 1 5 0 13 4.2 4 -.17031 -1.01081 -.19277 -.63395 -.75523                                                                                                                                                                                                  
