10103	0	0	0	0.88	1
10103	0	0	0	0.88	1
10103	0	1	0	0.88	1
10103	0	1	0	0.88	1
10103	0	1	0	0.88	1
10103	0	1	0	0.88	1
10103	1	1	0	0.88	1
10103	1	1	0	0.88	1
10103	1	1	0	0.88	1
10103	1	1	0	0.88	1
10103	1	1	0	0.88	1
10103	1	1	0	0.88	1
10103	1	1	0	0.88	1
10103	1	1	0	0.88	1
10103	1	1	0	0.88	1
10103	1	1	0	0.88	1
10103	1	1	1	0.88	1
10104	0	0	0	0.2	1
10104	0	0	0	0.2	1
10104	0	0	0	0.2	1
10104	0	0	0	0.2	1
10104	0	0	0	0.2	1
10104	0	0	0	0.2	1
10104	0	0	0	0.2	1
10104	0	1	0	0.2	1
10104	0	1	0	0.2	1
10104	0	1	0	0.2	1
10104	0	1	0	0.2	1
10104	0	1	0	0.2	1
10104	0	1	0	0.2	1
10104	0	1	0	0.2	1
10104	0	1	0	0.2	1
10104	1	0	0	0.2	1
10104	1	0	0	0.2	1
10104	1	0	0	0.2	1
10104	1	0	0	0.2	1
10104	1	0	0	0.2	1
10104	1	0	0	0.2	1
10104	1	1	0	0.2	1
10104	1	1	0	0.2	1
10104	1	1	0	0.2	1
10104	1	1	0	0.2	1
10104	1	1	0	0.2	1
10104	1	1	0	0.2	1
10104	1	1	0	0.2	1
10104	1	1	0	0.2	1
10105	0	0	0	-0.07	1
10105	0	0	0	-0.07	1
10105	0	0	0	-0.07	1
10105	0	1	0	-0.07	1
10105	0	1	0	-0.07	1
10105	0	1	0	-0.07	1
10105	0	1	1	-0.07	1
10105	0	1	1	-0.07	1
10105	1	0	0	-0.07	1
10105	1	0	0	-0.07	1
10105	1	0	1	-0.07	1
10105	1	1	0	-0.07	1
10105	1	1	0	-0.07	1
10105	1	1	0	-0.07	1
10105	1	1	0	-0.07	1
10105	1	1	0	-0.07	1
10105	1	1	1	-0.07	1
10105	1	1	1	-0.07	1
10106	0	1	0	0.47	1
10106	0	1	0	0.47	1
10106	1	1	0	0.47	1
10106	1	1	0	0.47	1
10106	1	1	0	0.47	1
10108	0	1	0	0.76	1
10108	0	1	0	0.76	1
10108	0	1	0	0.76	1
10108	0	1	0	0.76	1
10108	0	1	0	0.76	1
10108	0	1	0	0.76	1
10108	0	1	0	0.76	1
10108	0	1	0	0.76	1
10108	0	1	0	0.76	1
10108	0	1	0	0.76	1
10108	0	1	0	0.76	1
10108	0	1	1	0.76	1
10108	1	1	0	0.76	1
10108	1	1	0	0.76	1
10108	1	1	0	0.76	1
10108	1	1	0	0.76	1
10108	1	1	0	0.76	1
10108	1	1	1	0.76	1
10108	1	1	1	0.76	1
10109	0	1	0	1.06	1
10109	0	1	0	1.06	1
10109	0	1	0	1.06	1
10109	0	1	0	1.06	1
10109	0	1	0	1.06	1
10109	0	1	0	1.06	1
10109	0	1	0	1.06	1
10109	0	1	0	1.06	1
10109	0	1	1	1.06	1
10109	0	1	1	1.06	1
10109	0	1	1	1.06	1
10109	1	0	0	1.06	1
10109	1	0	0	1.06	1
