 1 3322 1 7 2 3 1 65 2
 1 3322 2 3 2 3 1 65 2
 1 3322 3 4 2 3 1 65 2
 1 3322 4 7 2 3 1 65 2
 1 3325 1 3 5 3 2 31 2
 1 3325 2 4 1 1 2 31 2
 1 3325 3 6 2 3 2 31 2
 1 3325 4 3 4 1 2 31 2
 2 3372 1 7 5 1 1 33 4
 2 3372 2 7 4 2 1 33 4
 2 3372 3 7 3 3 1 33 4
 2 3372 4 7 3 2 1 33 4
 2 3374 1 7 5 2 2 43 4
 2 3374 2 7 1 2 2 43 4
 2 3374 3 7 3 2 2 43 4
 2 3374 4 7 3 2 2 43 4
 2 3378 1 3 1 1 1 48 2
 2 3378 2 3 1 1 1 48 2
 2 3378 3 3 1 1 1 48 2
 2 3378 4 3 1 1 1 48 2
 2 3386 1 6 2 3 1 55 4
 2 3386 2 5 2 3 1 55 4
 2 3386 3 7 2 3 1 55 4
 2 3386 4 7 2 3 1 55 4
 2 3388 1 7 1 2 1 59 2
 2 3388 2 3 3 2 1 59 2
 2 3388 3 6 3 2 1 59 2
 2 3388 4 6 3 3 1 59 2
 3 2164 1 7 1 3 2 45 2
 3 2164 2 7 4 3 2 45 2
 3 2164 3 7 1 3 2 45 2
 3 2164 4 7 3 3 2 45 2
 3 2173 1 7 2 2 2 63 2
 3 2173 2 7 2 3 2 63 2
 3 2173 3 6 2 1 2 63 2
 3 2173 4 7 2 1 2 63 2
 3 2182 1 4 1 2 2 24 3
 3 2182 2 5 1 2 2 24 3
 3 2182 3 6 1 3 2 24 3
 3 2182 4 7 1 3 2 24 3
 4   39 1 3 3 3 1 49 4
 4   39 2 7 3 3 1 49 4
 4   39 3 3 3 3 1 49 4
 4   39 4 3 3 3 1 49 4
 4   46 1 3 1 2 2 50 3
 4   46 2 3 1 2 2 50 3
 4   46 3 7 1 2 2 50 3
 4   46 4 7 1 2 2 50 3
 4   48 1 6 2 3 2 51 2
 4   48 2 4 2 3 2 51 2
 4   48 3 3 2 3 2 51 2
 4   48 4 4 2 3 2 51 2
 4   55 1 6 1 3 1 21 4
 4   55 2 7 2 3 1 21 4
 4   55 3 6 2 3 1 21 4
 4   55 4 7 2 2 1 21 4
 4   56 1 7 2 3 1 27 1
 4   56 2 5 2 2 1 27 1
 4   56 3 7 2 2 1 27 1
 4   56 4 7 2 2 1 27 1
 4   60 1 4 1 2 2 72 2
 4   60 2 3 1 1 2 72 2
 4   60 3 5 1 1 2 72 2
 4   60 4 5 1 2 2 72 2
 5  100 1 5 2 3 1 66 3
 5  100 2 3 2 3 1 66 3
 5  100 3 3 2 3 1 66 3
 5  100 4 3 2 3 1 66 3
 5  104 1 7 2 3 2 35 2
 5  104 2 7 2 3 2 35 2
 5  104 3 7 2 3 2 35 2
 5  104 4 6 2 3 2 35 2
 5  108 1 1 3 3 2 54 3
 5  108 2 3 3 3 2 54 3
 5  108 3 3 3 3 2 54 3
 5  108 4 3 3 3 2 54 3
 5  116 1 7 2 3 2 34 4
 5  116 2 6 2 3 2 34 4
 5  116 3 7 2 3 2 34 4
 5  116 4 7 2 3 2 34 4
 6  152 1 1 5 2 1 18 1
 6  152 2 3 4 3 1 18 1
 6  152 3 5 4 3 1 18 1
 6  152 4 3 4 3 1 18 1
 6  155 1 4 1 3 1 28 4
