1	2	35	4	0	50.5800018310547	10.1000003814697	1	38	5	0.972222222222222	37.1699981689453	8.72999954223633	8.89999961853027	0	0	0	1
1	3	29	4	0	100	12	0	36	5	0.933333333333333	37.1699981689453	8.72999954223633	8.89999961853027	0	0	0	1
1	4	41	4	0	50.5800018310547	10.1000003814697	1	32	5	0.928571428571429	37.1699981689453	8.72999954223633	8.89999961853027	0	0	0	1
4	5	16	3	0	18	8.89999961853027	1	56	3	0.941176470588235	10	3.90000009536743	3.90000009536743	0	0	0	1
5	9	39	4	0	14	0	1	28	5	0.875	14	8.72999954223633	8.89999961853027	0.5	0	0	1
5	10	41	4	0	14	8.89999961853027	1	25	5	0.976190476190476	14	8.72999954223633	8.89999961853027	0.5	0	0	1
5	11	32	4	1	37	8.89999961853027	0	28	5	0.96969696969697	14	8.72999954223633	8.89999961853027	0	0	0	1
13	13	49	4	0	50.5800018310547	3.90000009536743	0	18	10	0.98	37	0	0	0	0	0	1
27	21	29	4	0	60	10.1000003814697	1	43	3	1	32	8.89999961853027	8.89999961853027	0	0	0	1
32	29	34	4	0	18	8.89999961853027	0	30	2	0.914285714285714	75	3.90000009536743	3.90000009536743	0	0	0	1
33	33	23	3	0	37	8.89999961853027	0	44	3	0.875	10	6	6	0	0	0	1
33	34	24	4	0	50.5800018310547	8.89999961853027	0	46	3	0.96	10	6	6	0	0	0	1
33	35	16	3	0	50.5800018310547	12	1	50	3	0.882352941176471	10	6	6	0	0	0	1
34	37	43	4	0	14	12	1	24	5	0.977272727272727	10	6	6	0	0	0	1
34	38	43	4	0	10	10.1000003814697	0	25	5	0.977272727272727	10	6	6	0	0	0	1
35	41	35	4	0	24	0	0	31	12	1	14	3.90000009536743	3.90000009536743	0	0	0	1
37	45	5	1	0	38	8.89999961853027	1	55	7	0	24	12	12	0	0	0	1
37	46	21	3	0	50.5800018310547	12	0	48	7	0.954545454545455	24	12	12	0	0	0	1
43	53	34	4	0	18	8.89999961853027	1	32	2	0.971428571428571	37	8.89999961853027	8.89999961853027	0	0	0	1
43	54	17	3	0	50.5800018310547	8.89999961853027	1	37	2	0.944444444444444	37	8.89999961853027	8.89999961853027	0	0	0	1
44	57	68	4	0	50.5800018310547	10.1000003814697	0	0	4	0.985507246376812	24	3.90000009536743	6	0	0	0	1
44	58	48	4	0	50.5800018310547	6	0	19	4	0.979591836734694	24	3.90000009536743	6	0	0	0	1
44	59	48	4	0	50.5800018310547	6	1	21	4	0.918367346938776	24	3.90000009536743	6	0	0	0	1
44	60	43	4	0	50.5800018310547	6	1	23	4	1	24	3.90000009536743	6	0	0	0	1
47	61	8	2	0	70	15.6999998092651	1	62	3	0.666666666666667	70	8.89999961853027	8.89999961853027	0	0	0	1
52	65	27	4	0	50.5800018310547	10.1000003814697	0	35	4	0	38	3.90000009536743	15.6999998092651	0	0	0	1
53	70	27	4	1	60	10.1000003814697	1	61	4	0.892857142857143	37	10.1000003814697	10.1000003814697	0	0	0	1
71	73	55	4	0	50.5800018310547	6	1	16	5	0.910714285714286	37	3.90000009536743	3.90000009536743	0	0	0	1
71	74	66	4	0	50.5800018310547	3.90000009536743	1	3	5	0.955223880597015	37	3.90000009536743	3.90000009536743	0	0	0	1
71	75	56	4	0	50.5800018310547	3.90000009536743	0	4	5	0	37	3.90000009536743	3.90000009536743	0	0	0	1
71	76	54	4	0	50.5800018310547	3.90000009536743	0	6	5	0	37	3.90000009536743	3.90000009536743	0	0	0	1
73	77	35	4	0	50.5800018310547	12	1	30	10	0.944444444444444	37	8.89999961853027	8.89999961853027	0	0	0	1
73	78	47	4	0	24	8.89999961853027	0	19	10	0.979166666666667	37	8.89999961853027	8.89999961853027	0	0	0	1
93	81	14	2	0	70	15.6999998092651	0	49	4	0.666666666666667	18	3.90000009536743	3.90000009536743	0	0	0	1
93	82	12	2	0	100	15.6999998092651	1	50	4	0.923076923076923	18	3.90000009536743	3.90000009536743	0	0	0	1
93	83	1	1	0	70	15.6999998092651	0	51	4	0	18	3.90000009536743	3.90000009536743	0	0	0	1
