1	1	0.484900000000001	-0.52	0.743818627571338	-2.96	2	1
1	2	-2.7151	-0.52	0.743818627571338	-2.96	1	1
1	3	-0.315099999999999	0.48	0.743818627571338	-2.96	1	1
1	4	-0.4151	-0.52	0.743818627571338	-2.96	2	1
1	5	2.0849	-0.52	0.743818627571338	-2.96	3	1
1	6	0.2849	-0.52	0.743818627571338	-2.96	1	1
1	7	-1.50999999999994E-02	-0.52	0.743818627571338	-2.96	2	1
1	8	-2.2151	-0.52	0.743818627571338	-2.96	1	1
1	9	-1.1151	-0.52	0.743818627571338	-2.96	1	1
1	10	-2.3151	-0.52	0.743818627571338	-2.96	1	1
2	1	2.3849	-0.52	-0.115003145470552	0.04	2	1
2	2	1.1849	-0.52	-0.115003145470552	0.04	1	1
2	3	0.184900000000001	-0.52	-0.115003145470552	0.04	1	1
2	4	-0.515099999999999	0.48	-0.115003145470552	0.04	2	1
2	5	2.2849	-0.52	-0.115003145470552	0.04	1	1
2	6	-2.2151	-0.52	-0.115003145470552	0.04	1	1
2	7	-2.2151	0.48	-0.115003145470552	0.04	1	1
2	8	-1.3151	-0.52	-0.115003145470552	0.04	1	1
2	9	-0.4151	0.48	-0.115003145470552	0.04	2	1
2	10	0.5849	-0.52	-0.115003145470552	0.04	1	1
3	1	-0.315099999999999	0.48	0.121913205713418	-1.96	1	1
3	2	-0.2151	0.48	0.121913205713418	-1.96	3	1
3	3	0.7849	0.48	0.121913205713418	-1.96	3	1
3	4	0.3849	-0.52	0.121913205713418	-1.96	1	1
3	5	-1.2151	0.48	0.121913205713418	-1.96	2	1
3	6	8.49000000000002E-02	0.48	0.121913205713418	-1.96	3	1
3	7	-2.4151	0.48	0.121913205713418	-1.96	2	1
3	8	-1.1151	-0.52	0.121913205713418	-1.96	1	1
3	9	0.484900000000001	-0.52	0.121913205713418	-1.96	2	1
3	10	1.8849	-0.52	0.121913205713418	-1.96	3	1
4	1	1.0849	0.48	0.200885322774741	-1.96	3	1
4	2	-2.4151	-0.52	0.200885322774741	-1.96	3	1
4	3	-0.6151	0.48	0.200885322774741	-1.96	3	1
4	4	2.4849	0.48	0.200885322774741	-1.96	1	1
4	5	1.8849	-0.52	0.200885322774741	-1.96	2	1
4	6	0.5849	-0.52	0.200885322774741	-1.96	1	1
4	7	0.2849	0.48	0.200885322774741	-1.96	3	1
4	8	-1.1151	-0.52	0.200885322774741	-1.96	3	1
4	9	1.8849	0.48	0.200885322774741	-1.96	2	1
4	10	-0.515099999999999	-0.52	0.200885322774741	-1.96	3	1
5	1	-0.8151	0.48	1.68161251767455	-1.96	1	1
5	2	2.2849	-0.52	1.68161251767455	-1.96	1	1
5	3	0.684900000000001	-0.52	1.68161251767455	-1.96	1	1
5	4	8.49000000000002E-02	-0.52	1.68161251767455	-1.96	1	1
5	5	1.6849	0.48	1.68161251767455	-1.96	2	1
5	6	1.6849	0.48	1.68161251767455	-1.96	2	1
5	7	2.4849	-0.52	1.68161251767455	-1.96	1	1
5	8	-2.4151	-0.52	1.68161251767455	-1.96	1	1
5	9	-1.3151	0.48	1.68161251767455	-1.96	2	1
5	10	1.4849	0.48	1.68161251767455	-1.96	1	1
6	1	0.2849	0.48	1.59276888598056	0.04	1	1
6	2	-0.8151	0.48	1.59276888598056	0.04	1	1
6	3	-1.50999999999994E-02	0.48	1.59276888598056	0.04	1	1
6	4	0.984900000000001	-0.52	1.59276888598056	0.04	1	1
6	5	0.8849	-0.52	1.59276888598056	0.04	1	1
6	6	1.8849	-0.52	1.59276888598056	0.04	3	1
6	7	0.2849	0.48	1.59276888598056	0.04	1	1
6	8	1.5849	-0.52	1.59276888598056	0.04	2	1
6	9	0.3849	0.48	1.59276888598056	0.04	2	1
6	10	-2.1151	-0.52	1.59276888598056	0.04	2	1
7	1	-0.4151	0.48	0.161399264244079	2.04	1	1
7	2	1.2849	-0.52	0.161399264244079	2.04	1	1
7	3	-1.50999999999994E-02	0.48	0.161399264244079	2.04	1	1
7	4	-1.4151	-0.52	0.161399264244079	2.04	2	1
